"GeoUID","CMA_UID","CD_UID","CCS_UID","CSD_UID","Population2016","Region_name","freeman_cma_gentrifiable","freeman_cma_gentrified","freeman_cd_gentrifiable","freeman_cd_gentrified","freeman_ccs_gentrifiable","freeman_ccs_gentrified","ding_cma_gentrifiable","ding_cma_gentrified","ding_cma_gentrified_category","ding_cd_gentrifiable","ding_cd_gentrified","ding_cd_gentrified_category","ding_ccs_gentrifiable","ding_ccs_gentrified","ding_ccs_gentrified_category","grube_cma_gentrifiable","grube_cma_gentrified","grube_cd_gentrifiable","grube_cd_gentrified","grube_ccs_gentrifiable","grube_ccs_gentrified","steinmetz_cma_gentrifiable","steinmetz_cma_gentrified","steinmetz_cd_gentrifiable","steinmetz_cd_gentrified","steinmetz_ccs_gentrifiable","steinmetz_ccs_gentrified"
"7250021.05","47725","4711","4711066","4711066",5537,"Saskatoon",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350362.04","35535","3520","3520005","3520005",5019,"Toronto",1,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350527.06","35535","3521","3521010","3521005",3979,"Mississauga",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,0,0,1,0,0,0,0,0,1,1
"5350411.04","35535","3519","3519028","3519028",5598,"Vaughan",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0
"5350248.03","35535","3520","3520005","3520005",2619,"Toronto",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350412.06","35535","3519","3519028","3519028",3475,"Vaughan",0,0,0,0,1,1,0,0,,0,0,,1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"5350527.07","35535","3521","3521010","3521005",4916,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350412.08","35535","3519","3519028","3519028",2624,"Vaughan",0,0,1,0,1,0,0,0,,1,0,,1,0,,0,0,1,0,1,0,0,0,0,0,0,0
"5350401.11","35535","3519","3519036","3519036",6784,"Markham",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"9330001.02","59933","5915","5915022","5915022",5456,"Vancouver",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750130.00","35575","3548","3548031","3548031",1291,"Chisholm",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
"4620682.02","24462","2460","2460020","2460013",2506,"Repentigny",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,1,0,1,0
"9300032.00","59930","5909","5909034","5909034",1529,"Fraser Valley D",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
"5350400.12","35535","3519","3519036","3519036",6829,"Markham",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"6020510.02","46602","4611","4611040","4611040",6847,"Winnipeg",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"6020501.03","46602","4611","4611040","4611040",6405,"Winnipeg",0,0,0,0,0,0,1,1,"weak",1,1,"weak",1,1,"weak",0,0,0,0,0,0,0,0,0,0,0,0
"6020560.05","46602","4611","4611040","4611040",3597,"Winnipeg",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"6020051.03","46602","4611","4611040","4611040",6293,"Winnipeg",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350378.11","35535","3520","3520005","3520005",5693,"Toronto",0,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350378.12","35535","3520","3520005","3520005",5181,"Toronto",1,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5350521.06","35535","3521","3521010","3521005",5575,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350527.08","35535","3521","3521010","3521005",4172,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"5350516.16","35535","3521","3521010","3521005",5533,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350528.01","35535","3521","3521010","3521005",5695,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350528.02","35535","3521","3521010","3521005",7622,"Mississauga",0,0,0,0,0,0,0,0,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350573.03","35535","3521","3521010","3521010",6441,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"5350587.01","35535","3521","3521024","3521024",5966,"Caledon",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350587.02","35535","3521","3521024","3521024",5525,"Caledon",0,0,0,0,1,0,0,0,,0,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350576.06","35535","3521","3521010","3521010",7300,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"5350576.07","35535","3521","3521010","3521010",4573,"Brampton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350804.05","35535","3518","3518001","3518001",6786,"Pickering",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370084.03","35537","3525","3525005","3525005",2022,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350810.05","35535","3518","3518009","3518005",3602,"Ajax",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350167.01","35535","3520","3520005","3520005",1879,"Toronto",1,0,0,0,0,0,1,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350167.02","35535","3520","3520005","3520005",5815,"Toronto",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350410.07","35535","3519","3519028","3519028",3653,"Vaughan",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350442.03","35535","3519","3519048","3519046",5277,"Aurora",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350090.17","48835","4811","4811061","4811061",3265,"Edmonton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"8350090.18","48835","4811","4811061","4811061",2972,"Edmonton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8250001.14","48825","4806","4806016","4806016",2614,"Calgary",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350378.14","35535","3520","3520005","3520005",3892,"Toronto",1,0,0,0,0,0,1,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0
"5350410.05","35535","3519","3519028","3519028",6241,"Vaughan",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350527.09","35535","3521","3521010","3521005",3415,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350591.02","35535","3522","3522012","3522014",5026,"Orangeville",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"9300033.00","59930","5909","5909034","5909837",202,"Cheam 1",0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
"5550027.06","35555","3539","3539036","3539036",3884,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550027.07","35555","3539","3539036","3539036",4525,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550044.06","35555","3539","3539036","3539036",6812,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5220012.00","35522","3512","3512005","3512005",7054,"Belleville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5220014.00","35522","3512","3512005","3512005",34,"Belleville",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5220015.00","35522","3512","3512005","3512005",84,"Belleville",1,,1,,1,,1,1,"intense",1,1,"intense",1,1,"moderate",1,,1,,1,,0,0,0,0,0,0
"4620685.05","24462","2464","2464015","2464015",4504,"Mascouche",0,0,1,1,1,1,0,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,1,0,1,0
"5220200.00","35522","3512","3512005","3512005",2366,"Belleville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4330201.00","24433","2444","2444071","2444071",2777,"Compton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"5220501.00","35522","3512","3512015","3512015",3288,"Quinte West",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620760.00","24462","2471","2471050","2471050",6777,"Les Cèdres",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,,
"6020100.06","46602","4611","4611040","4611040",4432,"Winnipeg",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330144.05","59933","5915","5915015","5915015",2813,"Richmond",0,0,0,0,1,1,1,1,"intense",1,1,"intense",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"4620710.03","24462","2473","2473015","2473015",8771,"Blainville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0
"6020100.07","46602","4611","4611040","4611040",5122,"Winnipeg",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"4620730.01","24462","2472","2472005","2472015",11350,"Sainte-Marthe-sur-le-Lac",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"4210820.01","24421","2425","2425213","2425213",4150,"Lévis",0,0,1,0,1,0,0,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210120.03","24421","2423","2423027","2423027",3525,"Québec",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210800.02","24421","2425","2425213","2425213",5517,"Lévis",0,0,1,0,1,0,0,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210835.03","24421","2425","2425213","2425213",7334,"Lévis",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330144.06","59933","5915","5915015","5915015",5443,"Richmond",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"4210800.01","24421","2425","2425213","2425213",6005,"Lévis",0,0,0,0,0,0,0,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,1,0,1,0
"4210041.07","24421","2423","2423027","2423027",2319,"Québec",1,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,1,0,1,0,1,0,0,0,0,0
"4620853.04","24462","2457","2457020","2457020",5684,"Saint-Basile-le-Grand",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350200.00","48835","4810","4810058","4810066",1308,"Bruderheim",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,,,,
"5050190.02","505","3506","3506008","3506008",7145,"Ottawa",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620708.01","24462","2473","2473015","2473010",4725,"Sainte-Thérèse",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,0
"4622101.00","24462","2456","2456083","2456083",1033,"Saint-Jean-sur-Richelieu",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4622402.00","24462","2456","2456083","2456083",3484,"Saint-Jean-sur-Richelieu",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620780.00","24462","2475","2475017","2475017",3516,"Saint-Jérôme",1,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"5680002.00","35568","3543","3543009","3543042",1232,"Barrie",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330187.03","59933","5915","5915004","5915004",7767,"Surrey",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"0010110.00","10001","1001","1001519","1001557",3119,"Bay Bulls",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620735.02","24462","2474","2474005","2474005",8625,"Mirabel",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"4210846.03","24421","2425","2425213","2425213",1249,"Lévis",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4210846.04","24421","2425","2425213","2425213",8164,"Lévis",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"6020595.01","46602","4602","4602069","4602069",7898,"Taché",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"5370001.05","35537","3525","3525005","3525005",5344,"Hamilton",0,0,0,0,0,0,1,1,"moderate",0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5550120.03","35555","3539","3539036","3539036",13044,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350528.10","35535","3521","3521010","3521005",8863,"Mississauga",0,0,0,0,0,0,0,0,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9350155.01","59935","5917","5917056","5917049",2225,"Highlands",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370085.01","35537","3525","3525005","3525005",4192,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370085.02","35537","3525","3525005","3525005",6528,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370084.04","35537","3525","3525005","3525005",1887,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,1,1,1,1,1,0,0,0,0,0,0
"5370085.03","35537","3525","3525005","3525005",4120,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,1,0,0,0,0,0,0,0,0,0,0
"5370026.06","35537","3525","3525005","3525005",5436,"Hamilton",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"8350090.16","48835","4811","4811061","4811061",3046,"Edmonton",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"9350156.01","59935","5917","5917056","5917052",2608,"Sooke",0,0,0,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,0
"9330140.02","59933","5915","5915015","5915015",7380,"Richmond",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330001.01","59933","5915","5915022","5915022",6293,"Vancouver",1,0,1,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"9350125.01","59935","5917","5917021","5917021",5049,"Saanich",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"8350121.04","48835","4811","4811059","4811062",6063,"St. Albert",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"6020590.02","46602","4612","4612047","4612047",5014,"Springfield",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620417.01","24462","2466","2466023","2466023",4804,"Montréal",0,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,1,0,1,0,0,0,1,0,1,0
"9350154.02","59935","5917","5917056","5917044",7720,"Langford",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"9350132.01","59935","5917","5917021","5917021",3926,"Saanich",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9350125.02","59935","5917","5917021","5917021",4545,"Saanich",0,0,0,0,1,0,0,0,,0,0,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0
"9350014.01","59935","5917","5917021","5917034",4797,"Victoria",1,1,1,1,0,0,1,1,"intense",1,1,"intense",0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"3050110.00","13305","1306","1306008","1306008",892,"Elgin",1,0,1,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,0,0,0,0,1,0,,
"5750110.00","35575","3548","3548027","3548027",1975,"Bonfield",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,,
"4620690.00","24462","2452","2452017","2452007",7383,"Lavaltrie",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"3100102.00","13310","1304","1304004","1304001",681,"Petersville",0,0,0,0,0,0,1,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,,,,
"4620691.00","24462","2452","2452017","2452007",6274,"Lavaltrie",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4622007.00","24462","2456","2456083","2456083",1349,"Saint-Jean-sur-Richelieu",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4622008.00","24462","2456","2456083","2456083",2430,"Saint-Jean-sur-Richelieu",1,0,1,0,1,0,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"4622009.00","24462","2456","2456083","2456083",5350,"Saint-Jean-sur-Richelieu",0,0,0,0,0,0,1,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"5370002.04","35537","3525","3525005","3525005",4629,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"7050100.09","47705","4706","4706026","4706027",8980,"Regina",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5050122.03","505","3506","3506008","3506008",4811,"Ottawa",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"4620692.00","24462","2460","2460028","2460028",9286,"L'Assomption",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620513.01","24462","2466","2466023","2466023",5229,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620580.03","24462","2466","2466023","2466023",3879,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"7250110.00","47725","4711","4711076","4711076",819,"Colonsay No. 342",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,,
"5350593.00","35535","3522","3522012","3522012",8609,"Mono",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5220201.00","35522","3512","3512005","3512005",4822,"Belleville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5220500.00","35522","3512","3512015","3512015",4542,"Quinte West",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,1,1,1,1,0,0,0,0,0,0,0
"5220202.00","35522","3512","3512005","3512005",2946,"Belleville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"6020100.08","46602","4611","4611040","4611040",8912,"Winnipeg",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"6020110.04","46602","4611","4611040","4611040",4516,"Winnipeg",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"6020500.06","46602","4611","4611040","4611040",20465,"Winnipeg",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620515.02","24462","2466","2466023","2466023",4551,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620515.03","24462","2466","2466023","2466023",3328,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620515.04","24462","2466","2466023","2466023",3655,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
"4620520.03","24462","2466","2466023","2466142",3655,"Dollard-Des Ormeaux",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620693.00","24462","2460","2460028","2460028",5248,"L'Assomption",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,0,0,0,0,1,0,0,0
"4622015.00","24462","2456","2456083","2456083",4637,"Saint-Jean-sur-Richelieu",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5220001.00","35522","3512","3512005","3512005",1125,"Belleville",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620682.04","24462","2460","2460020","2460013",3402,"Repentigny",0,0,1,0,1,1,0,0,,1,0,,1,1,"intense",0,0,1,0,1,0,0,0,0,0,0,0
"6020595.02","46602","4602","4602069","4602069",3670,"Taché",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,1,1,0,1,0,0,0,0,0,0,0
"4620694.00","24462","2460","2460028","2460028",7895,"L'Assomption",0,0,0,0,0,0,0,0,,1,1,"intense",0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620708.02","24462","2473","2473015","2473010",4187,"Sainte-Thérèse",0,0,0,0,0,0,0,0,,1,1,"moderate",1,1,"moderate",0,0,1,0,1,0,0,0,1,0,1,0
"4620677.05","24462","2460","2460020","2460013",4864,"Repentigny",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620702.01","24462","2473","2473015","2473025",2544,"Lorraine",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620702.02","24462","2473","2473015","2473025",6808,"Lorraine",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330035.02","59933","5915","5915022","5915022",7002,"Vancouver",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,0,,1,0,1,0,1,0,1,0,1,0,0,0
"4620687.04","24462","2464","2464008","2464008",4959,"Terrebonne",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330039.01","59933","5915","5915022","5915022",5896,"Vancouver",1,1,1,1,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"9330039.02","59933","5915","5915022","5915022",5794,"Vancouver",1,0,1,0,0,0,1,0,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330035.01","59933","5915","5915022","5915022",4298,"Vancouver",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"5680009.00","35568","3543","3543009","3543042",6080,"Barrie",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5680010.00","35568","3543","3543009","3543042",4189,"Barrie",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5680013.00","35568","3543","3543009","3543042",6576,"Barrie",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5680016.00","35568","3543","3543009","3543042",5202,"Barrie",0,0,0,0,0,0,1,0,,1,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4620682.05","24462","2460","2460020","2460013",2997,"Repentigny",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620682.06","24462","2460","2460020","2460013",4822,"Repentigny",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5350591.01","35535","3522","3522012","3522014",5442,"Orangeville",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,1,1,1,0,0,0,0,0,0
"4620685.04","24462","2464","2464015","2464015",3105,"Mascouche",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9350154.01","59935","5917","5917056","5917041",9277,"Colwood",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9350014.02","59935","5917","5917021","5917034",4610,"Victoria",1,1,1,1,0,0,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,0,0
"8300013.00","48830","4808","4808001","4808011",4246,"Red Deer",1,0,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"5050190.01","505","3506","3506008","3506008",6494,"Ottawa",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620685.03","24462","2464","2464015","2464015",5881,"Mascouche",0,0,0,0,0,0,0,0,,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0,0,0
"9380004.00","59938","5921","5921007","5921007",3156,"Nanaimo",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8050001.00","48805","4801","4801003","4801006",1926,"Medicine Hat",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9380005.00","59938","5921","5921007","5921007",9851,"Nanaimo",0,0,0,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5370205.02","35537","3524","3524002","3524002",5406,"Burlington",0,0,1,0,0,0,1,1,"moderate",1,0,,1,0,,0,0,1,0,1,0,0,0,1,0,0,0
"9380006.00","59938","5921","5921007","5921007",6823,"Nanaimo",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,0,0
"5370223.05","35537","3524","3524002","3524002",3157,"Burlington",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0,0,0
"5370223.06","35537","3524","3524002","3524002",3954,"Burlington",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
